second,duration,transcript
345.68,3.72,"As we've seen, the distinction between
the two professions is not always clear"
349.4,3.2,"cut, which is why the terms are
sometimes used interchangeably."
352.76,2.84,"The main takeaways are that data
science is a scientific"
355.6,3.6,"discipline that evaluates
all aspects of unstructured data."
359.24,4.32,"It asks complex strategic questions
and aims to drive innovation."
363.76,4.04,"Data analytics is a specific process
for answering known questions."
367.92,3.88,"It uses existing structured data
to provide actionable insights"
371.8,1.48,that drive decision making.
373.28,3.6,"Data science is generally considered
more senior than data analytics,"
377.04,1.0,but data analysts
378.04,3.28,"might have more specific knowledge
of a certain area than data scientists."
381.4,3.24,"If you're considering a new career in data
analytics or data science,"
384.64,1.0,you're in luck.
385.64,3.4,"Whichever discipline feels right for you,
both roles are in very high demand"
389.04,0.56,at the moment.
389.6,2.56,"A trend that doesn't
look set to change anytime soon."
392.16,1.04,"If you want to get started,"
393.2,4.48,"why not sign up to CareerFoundry's Free
five day data analytics short course."
397.84,2.12,"The link for the course
is in the description below."
399.96,1.12,Thank you so much for watching.
401.08,0.76,I hope this answers
401.84,3.16,"some of the key differences
between data science and data analytics."
405.08,1.2,"If you enjoyed this video,"
406.28,3.04,"I think you'll really enjoy this video
because this is a deep dive into data"
409.32,3.16,"analytics - what it is,
what the industry is all about as a deeper"
412.48,1.2,dive into the profession.
413.68,2.8,"Filmed it a few months ago,
but it's still a great intro for you."
416.8,3.04,"I recommend watching that and thank you
so much for watching this video today."
