second,duration,transcript
320.24,3.84,and if we actually want to get into some
322.479,3.521,of these higher value questions like
324.08,4.08,predictive and prescriptive
326.0,4.32,then we must start using advanced
328.16,4.4,analytical tools such as
330.32,3.84,machine learning tools
332.56,3.52,that leverage massive amounts of
334.16,4.16,computing power and massive amounts of
336.08,4.24,high quality data
338.32,4.8,to make predictions and prescribe
340.32,5.12,actions for the future
343.12,4.079,now once we've done our exploration and
345.44,3.36,perhaps our advanced
347.199,3.921,analytics
348.8,5.04,what do we do next well we need to
351.12,2.72,visualize
354.32,4.48,our insights and outcomes of our
356.56,3.12,analysis
358.8,3.04,okay
359.68,3.04,now i want to quickly touch on who does
361.84,2.56,what
362.72,4.0,in this life cycle
364.4,3.519,so in an organization you may have roles
366.72,3.28,like
367.919,3.601,a business analyst
370.0,3.6,you might have
371.52,3.92,data engineers
373.6,4.719,and then you might have
375.44,3.599,data scientists
378.319,2.481,so
379.039,4.081,business analysts
380.8,4.0,are obviously involved in formulating
383.12,3.199,the questions they have the domain
384.8,3.839,expertise they can help with the
386.319,4.241,business understanding but they're also
388.639,4.481,involved with
390.56,4.96,visualizing our insights in a way that's
393.12,3.6,useful for the business right
395.52,3.2,and then we have folks like data
396.72,5.36,engineering folks so these are the
398.72,5.44,people that can help us find the data
402.08,3.44,clean the data
404.16,4.0,and then also help with some of the
405.52,5.28,exploration
408.16,4.24,we move on to our data scientists so
410.8,3.6,these are the people that will really
412.4,4.0,help us with the exploration they'll
414.4,3.519,help us with the advanced machine
416.4,3.359,learning techniques
417.919,3.68,and they'll also assist in the
419.759,3.761,visualization
421.599,4.16,so you can see there's there's some
423.52,3.6,overlap between the roles and that's why
425.759,3.44,it's critical
427.12,3.199,to have collaboration
429.199,2.641,across
430.319,3.6,these roles
431.84,4.24,and what you also start seeing nowadays
433.919,3.68,in the marketplace is that sometimes
436.08,3.04,business analysts have to do some
437.599,2.88,machine learning they have to help out
439.12,3.44,with exploration
440.479,4.321,data scientists sometimes need to go and
442.56,4.16,find the data on their own so there's a
444.8,3.36,lot of overlap and
446.72,4.0,these different roles must collaborate
448.16,4.8,with each other
450.72,4.8,okay so i hope you can see now how the
452.96,4.799,data science life cycle can help us take
455.52,3.679,noisy data turn it into knowledge and
457.759,4.0,insights and then turn it into
459.199,3.921,meaningful action for our business
461.759,3.201,thank you
463.12,3.6,if you have questions please drop us a
464.96,3.76,line below and if you want to see more
466.72,5.12,videos like this in the future please
468.72,3.12,like and subscribe
