second,duration,transcript
503.599,3.6,and we'll get even more data from the
505.36,3.44,internet of things adding data
507.199,3.601,collection and communications to
508.8,3.84,everyday objects
510.8,3.28,hacking is not a traditional academic
512.64,2.24,discipline but definitely worth
514.08,2.639,mentioning
514.88,3.519,trying to find weaknesses and computer
516.719,3.44,systems and take advantage of them
518.399,3.681,without being noticed
520.159,4.24,computational science uses computers to
522.08,4.96,help answer scientific questions from
524.399,4.401,fundamental physics to neuroscience and
527.04,2.96,often makes use of super computing which
528.8,3.039,throws the way to the world's most
530.0,2.64,powerful computers of very large
531.839,3.521,problems
532.64,4.4,often in the area of simulation then
535.36,3.44,there is human computer interaction
537.04,4.479,which looks at how to design computer
538.8,5.039,systems to be easy and intuitive to use
541.519,3.201,virtual reality augmented reality and
543.839,3.361,telepresence
544.72,3.36,enhancing or replacing our experience of
547.2,2.56,reality
548.08,3.92,and finally robotics which gives
549.76,2.96,computers a physical embodiment from a
552.0,2.8,roomba
552.72,3.44,to trying to make intelligent human-like
554.8,3.36,machines
556.16,4.0,so that is my map of computer science a
558.16,2.72,field that's still developing as fast as
560.16,2.56,it ever has
560.88,4.0,despite the fact that the underlying
562.72,4.32,hardware is hitting some hard limits as
564.88,2.8,we struggle to miniaturize transistors
567.04,2.239,anymore
567.68,3.68,so lots of people are working on other
569.279,3.041,kinds of computers to try and overcome
571.36,3.44,this problem
572.32,4.56,computers have had an absolutely huge
574.8,3.599,impact on human society so it's going to
576.88,3.6,be interesting to see where this
578.399,2.88,technology goes in the next hundred
580.48,4.32,years
581.279,6.321,who knows perhaps one day we'll all be
584.8,2.8,computers
588.08,3.92,as per usual if you want to get hold of
590.0,4.16,this map as a poster
592.0,3.839,i've made it available so check in the
594.16,3.04,description below for some links
595.839,3.041,and also if you want to find out more
597.2,3.56,about computer science i recommend you
598.88,3.36,check out the sponsor for this video
600.76,3.4,brilliant.org
602.24,3.76,people often ask me how to go about
604.16,2.16,learning more about the kind of subjects
606.0,2.48,i
606.32,3.84,cover in these videos and as well as
608.48,3.44,watching videos a really great way is to
610.16,4.0,get down and solve some real
611.92,3.2,problems and brilliant does an excellent
614.16,2.799,job at this
615.12,3.839,it's a really cool website and also an
616.959,4.0,app which helps you learn by
618.959,4.161,getting you to solve interesting
620.959,3.361,problems in science mathematics and
623.12,2.88,computer science
624.32,3.36,and each of the courses starts off kind
626.0,2.56,of easy and fun and then gets more and
627.68,3.52,more challenging
628.56,4.56,as you master the concepts if you want
631.2,3.6,to learn specifically about computer
633.12,2.64,science they've got whole courses built
634.8,3.44,around topics
635.76,3.68,in this video like logic algorithms
638.24,3.44,machine learning
639.44,3.28,artificial intelligence so if you want
641.68,4.32,to check that out
642.72,6.16,just type in brilliant.org slash d
646.0,4.399,o s or even better click the link in the
648.88,3.12,description below
650.399,3.12,because that lets them know that you've
652.0,3.519,come from here
653.519,5.841,so thanks again for watching and i'll be
655.519,3.841,back soon with a new video
