second,duration,transcript
261.44,3.36,in it. You have to use set if you use
263.919,2.481,list
264.8,3.44,your program will work but it will not
266.4,3.359,be efficient. Now if you have a good
268.24,3.679,understanding of what's the difference
269.759,4.561,between list and set data structure then
271.919,4.161,you can use that sense of judgment and
274.32,4.319,you know use the appropriate data
276.08,6.24,structure which makes your program
278.639,6.081,more compact scalable and performant and
282.32,5.04,this is the reason why as a machine
284.72,5.84,learning engineer or a data engineer
287.36,4.64,you have to be good in these topics.
290.56,3.359,You can go through various job
292.0,4.639,requirements on machine learning
293.919,4.481,"engineer data scientist, data analyst and"
296.639,3.441,in the qualification you know you will
298.4,3.68,find that
300.08,2.88,sometimes many companies they say okay
302.08,2.48,we have a
302.96,4.16,position for machine learning engineer
304.56,4.4,but those guys are not really machine
307.12,4.639,learning engineers they might be doing
308.96,4.48,some one-off analytics or they might be
311.759,2.481,maybe data scientists
313.44,3.759,so
314.24,5.44,job descriptions might vary but all of
317.199,4.161,this i'm telling based on my own 17
319.68,3.2,years of industry experience I have been
321.36,5.279,interviewing for
322.88,5.84,last 10 or 12 years so far and I have
326.639,4.081,interacted with so many people through
328.72,4.08,my Youtube channel who have
330.72,4.8,interviewed and who have got a job. So I
332.8,4.32,hope these tips are giving you some
335.52,3.84,understanding of importance of these
337.12,3.919,topics in various career roles.
339.36,5.72,If you have any other question please
341.039,4.041,post in a comment below.
