second,duration,transcript
413.4,4.68,relational algebra they are the set
415.86,5.58,intersection operation the assignment
418.08,4.98,operation the inner join where in inner
421.44,4.02,joint we are going to focus on the
423.06,4.8,natural join equi join and Theta join
425.46,4.739,but our emphasis in this subject will be
427.86,4.02,more on natural joint and the next
430.199,3.661,additional operation is the division
431.88,3.659,operation and the last additional
433.86,4.619,operation that we are going to focus on
435.539,4.741,in this subject is the outer join where
438.479,4.741,we are going to see three forms of Auto
440.28,6.24,join the left outer join the right outer
443.22,5.64,join and the full outer join so we have
446.52,4.44,seen about the various fundamental and
448.86,4.2,additional operations in the coming
450.96,4.44,lectures we are going to focus on all
453.06,4.74,the operations one by one with examples
455.4,4.62,and that's it guys I hope you guys
457.8,3.82,enjoyed this presentation and thank you
460.02,1.77,for watching
461.62,2.35,[Music]
461.79,12.38,[Applause]
463.97,10.2,[Music]
