second,duration,transcript
586.18,3.18,restrictions on the data length and
588.16,3.75,actually not a lot of restrictions on
589.36,3.72,that type either so you know you've got
591.91,3.15,some pretty neat things that you can do
593.08,4.05,there okay you know it's security I can
595.06,3.15,take the post data and I can actually
597.13,2.79,encrypt it and send it over to the
598.21,2.879,server now of course that doesn't mean
599.92,4.56,that the server is going to have to be
601.089,4.171,able to decrypt that so not you know
604.48,2.73,can't be
605.26,3.57,if you can't decrypt it and don't send
607.21,3.51,an encrypted but if you need security
608.83,3.15,just but that encryption algorithm on
610.72,4.29,both sides and you're good to go
611.98,4.59,so let's look at this what actually is
615.01,3.72,happening now we've got we got some
616.57,4.95,background here what happens when you go
618.73,4.77,through this client that's you write web
621.52,3.51,browser whatever doesn't matter whether
623.5,3.33,you're on a mobile phone whether you
625.03,4.83,know it's the same thing you request to
626.83,4.35,pay age okay server sees that request
629.86,3.06,and says you know what I got to come up
631.18,3.24,with the response I send the response
632.92,4.11,back to the client client receives a
634.42,4.41,response okay client now says you know
637.03,3.21,what I looked at this this is a person
638.83,3.0,or it can actually be a piece of suffer
640.24,4.26,on the client that does that says ah
641.83,4.17,thank you I am going to give you a new
644.5,3.6,request it sends a request over to the
646.0,3.36,server and then it goes through the
648.1,3.33,server and the server receives in
649.36,4.65,response okay if you notice what's going
651.43,4.74,on here okay the big difference between
654.01,4.11,the client and the server servers up
656.17,5.55,here listening notice the communication
658.12,5.13,really goes to that server client
661.72,3.66,doesn't do anything unless the server's
663.25,2.399,received a request from that client okay
665.38,2.399,so
665.649,3.961,isn't pushing stuff to your browser okay
667.779,2.821,an action can push stuff your through
669.61,2.759,your browser if you're on a specific
670.6,3.33,page that allows for you to do that but
672.369,3.69,that's code that's sitting there that
673.93,3.599,makes that that makes that possible okay
676.059,4.71,you're not just going to open up your
677.529,5.071,browser and all sudden all the servers
680.769,3.93,go oh look he's got his browser up let's
682.6,4.649,start throwing stuff atom in how it
684.699,3.961,works okay your client isn't listening
687.249,4.95,for that type of thing unless you
688.66,6.0,actually send a request out so let's
692.199,4.95,talk about the Refresh Yuval use
694.66,7.32,browsers you do something you click and
697.149,6.72,the page refreshes okay now what about
701.98,4.199,that refresh every time you refresh a
703.869,4.2,page you send everything again it's all
706.179,4.26,going you can put requests up there and
708.069,3.96,the whole page refreshes you know a lot
710.439,3.87,of the times you don't need to refresh
712.029,4.53,the whole page you may need to refresh a
714.309,3.9,little piece of that page okay that
716.559,3.661,brings out a whole new paradigm and
718.209,5.011,actually dealing with web programming
720.22,4.95,okay suppose you send a request up and
723.22,4.289,you only need to refresh a small part of
725.17,5.279,the page let's just do that
727.509,4.44,let's not refresh the whole page let's
730.449,3.87,just refresh the little piece that you
731.949,3.99,need okay well how do you do that well
734.319,4.56,you got a technology for you to do that
735.939,4.471,called Ajax we have a nice pretty name
738.879,3.63,for it called asynchronous JavaScript
740.41,3.239,and XML okay well why because the
742.509,4.26,background technologies that make it
743.649,4.971,possible are JavaScript and XML okay so
746.769,3.99,it only refreshes a little piece now
748.62,4.329,let's take a little look at why this
750.759,3.961,might be important to you because if
752.949,3.091,you're a web programmer you don't want
754.72,2.789,to be clogging up the bandwidth here you
756.04,2.849,want to only send information through
757.509,2.911,the pipes that you need to send through
758.889,3.961,the pipes so let's take an example of
760.42,4.349,this okay this is a cascading drop-down
762.85,4.109,this is one of the Ajax examples from
764.769,4.44,the Microsoft web page and a cascading
766.959,6.151,drop-down let's say you know what you
769.209,7.531,could send all the mix of all the cars
773.11,5.76,to the client and all the models of all
776.74,4.62,the mix of all the cars to the clients
778.87,4.679,and then all the colors of all the
781.36,3.99,models of all the makes to the client so
783.549,4.53,you know what that's a lot of data I
785.35,5.279,don't want to do that what I want to do
788.079,5.31,is I want the user to select to make
790.629,5.341,okay and based on the make that he
793.389,4.981,selected I want the server send back and
795.97,3.19,put into a drop-down just the models
798.37,3.85,that go with that
799.16,5.19,specific make well Ajax lets me do that
802.22,3.059,but what am i doing when I do that this
804.35,3.45,is on a web page
805.279,5.161,I'm not refreshing the entire page I'm
807.8,4.5,only going to refresh that drop-down
810.44,3.689,that's it that's all I want I'm done
812.3,4.529,good finished okay
814.129,5.88,and once you select that model all I
816.829,6.81,want to see is what colors are available
820.009,8.461,for that make and model like C green so
823.639,7.2,that's that's Ajax in a nutshell now of
828.47,4.02,course it's not just dropdowns it's all
830.839,4.17,sorts of different things you can have a
832.49,6.57,web page but that's the guts and
835.009,6.151,understanding how it works so next
839.06,4.319,language Java not going spend a lot of
841.16,4.529,time with Java because Java is a lot of
843.379,3.781,things to a lot of people but what Java
845.689,3.871,allows you to do is have a full
847.16,5.88,programming capability embedded inside
849.56,7.259,of webpages and all other types of
853.04,4.589,devices its multi-platform it can work
856.819,2.671,on all over the place
857.629,3.33,well doesn't mean that a Java Java
859.49,3.48,program that you write for a browser is
860.959,3.99,going to work on a phone unless it maybe
862.97,3.57,it's on the phone browser but what means
864.949,4.021,it's one language you can do all those
866.54,3.599,types of things so job is that great
868.97,3.69,thing to try to be everything to
870.139,4.531,everybody well it kind of meets a lot of
872.66,3.599,that but in some places it doesn't do
874.67,3.0,all that it does have one thing that's
876.259,5.01,really nice about it which is the good
877.67,5.219,old just-in-time compilation hey you
881.269,3.151,read about Java you're going to hear
882.889,2.851,about just-in-time compilation which
884.42,3.06,gets me back to that first slide where
885.74,4.529,they say or some people say well no
887.48,5.31,child is an interpreted language no it's
890.269,4.92,not it is compiled it's just that it's
892.79,4.799,just in time compilation okay it does go
895.189,4.26,to a machine level code if you do that
897.589,4.201,you know machine level code is you can
899.449,3.901,send stuff over it's not the raw text of
901.79,5.46,the code and you can do stuff with it
903.35,5.789,and it can be very fast that way now
907.25,2.399,let's talk a little bit about mobile
909.139,1.62,devices
909.649,3.271,okay so anybody who's been doing
910.759,3.901,programming has got to deal with all the
912.92,3.63,different kinds of devices that you
914.66,3.63,might be dealing with well when you get
916.55,4.68,down into the guts of it mobile device
918.29,5.01,programming browser programming not
921.23,4.979,really different it's got clients it's
923.3,4.589,got servers it's got listeners okay that
926.209,2.73,part of the programming model doesn't
927.889,1.411,change so if you understand how that
928.939,2.611,works
929.3,3.65,guess what it still works okay however
931.55,3.29,the paradigm
932.95,3.81,turn on the way you use mobile
934.84,3.09,programming is totally different from
936.76,3.54,the way somebody who's stuck behind
937.93,4.77,machine gate behind a keyboard looking
940.3,5.34,at a screen you got thing held in your
942.7,6.6,hand it's small it moves around okay
945.64,6.0,got to do that so first if you're
949.3,3.24,thinking hey I have an app programmer
951.64,3.03,well that doesn't mean you're an
952.54,3.63,Internet programmer and that programmer
954.67,4.02,can be very simple I can have an app
956.17,5.43,that I download onto my mind to my phone
958.69,5.27,and it's a game and itself itself all
961.6,4.56,together everything is in that app
963.96,3.49,that's not an Internet program it was
966.16,2.43,just downloaded over the Internet
967.45,2.67,that doesn't make it an Internet program
968.59,2.85,internet programs communicate back and
970.12,2.97,forth with other machines over the
971.44,4.02,Internet a lot of apps are internet
973.09,3.39,programs and the big expectation for
975.46,3.69,most apps is that they do have that
976.48,4.32,ability to interact with the Internet so
979.15,3.6,what you're doing is you're taking
980.8,4.56,things that you did do it once in a
982.75,5.34,browser okay like interpreting code and
985.36,4.65,doing stuff with it and you're now doing
988.09,3.51,this on a very small very small device
990.01,4.38,so like my little very small device
991.6,4.62,right here my Galaxy s3 which you know
994.39,3.75,is a pretty awesome phone it's got a
996.22,3.87,really big screen but guess what that
998.14,3.72,big screen is still a lot tinier than
1000.09,3.87,one of the other devices that I can show
1001.86,4.29,you right here which is an iPad this is
1003.96,3.93,my iPad wait turn around this way so you
1006.15,3.99,can see it okay and I'm actually
1007.89,4.35,delivering to you this lecture on a
1010.14,3.96,computer so I've got all three of the
1012.24,4.71,primary devices sitting right in front
1014.1,5.19,of me different to the paradigm well
1016.95,5.22,yeah now are delivering to something
1019.29,4.95,small and you're delivering it typically
1022.17,3.75,not necessarily as a browser thing
1024.24,4.05,designed for a small mobile device but
1025.92,4.65,yet you can't have specific web pages
1028.29,3.6,designed for mobile devices but one
1030.57,4.62,likely you're probably programming apps
1031.89,5.76,and apps are specific they do specific
1035.19,4.98,tasks and that's their actual the nice
1037.65,3.929,utility of the concept of the app but
1040.17,3.36,the biggie and the paradigm is the fact
1041.579,4.051,that it's something that moves around
1043.53,4.26,you have mobility of user so you have a
1045.63,4.11,lot of freedom of what you can do also
1047.79,3.66,you have a lot of things that sit on top
1049.74,2.94,of this I'm going to go right here and
1051.45,4.05,I'm going to go ahead and pull this baby
1052.68,5.19,down here I have okay and you can see
1055.5,4.89,this I have Wi-Fi connection it's going
1057.87,6.45,to be all blurry but yeah I have Wi-Fi I
1060.39,5.58,have GPS I have all these Bluetooth I
1064.32,2.18,have all these other toys that I can
1065.97,3.11,play with
1066.5,4.35,that are part of this phone that a
1069.08,4.76,totally different operating system in
1070.85,5.82,this case Android that I'm working with
1073.84,4.51,the cloud well I understand the cloud
1076.67,3.72,you got to understand the concept of a
1078.35,5.01,web service and it's actually not that
1080.39,5.07,hard ok if you're a typical programmer
1083.36,3.81,you've wrote classes and classes may
1085.46,3.99,have methods but the basics of
1087.17,4.29,programming boils down to you know
1089.45,5.25,object-oriented program is a way to
1091.46,5.43,organize functions but we have object or
1094.7,4.17,ePro grams so we call the methods okay
1096.89,6.15,basically a piece of code does something
1098.87,6.48,ok and it sits on the machine and it's
1103.04,4.44,compiled and it works there and the
1105.35,4.89,machine calls the functions and you have
1107.48,5.4,function libraries and all this well the
1110.24,5.46,cloud takes all of that and exposes it
1112.88,5.88,to the web that's the basis of the cloud
1115.7,6.66,all those things that you can do right
1118.76,6.12,now with a machine become exposed to the
1122.36,3.39,entire world at large now of course that
1124.88,1.97,doesn't mean you're just going to go
1125.75,3.78,ahead and expose all your functions
1126.85,4.75,you're going to have some level security
1129.53,4.38,goes there but now here you've got these
1131.6,3.87,clients or servers because servers call
1133.91,3.06,the functions on other servers all the
1135.47,2.82,time and you've got some sort of
1136.97,2.49,interface that makes them which we call
1138.29,2.31,the server interface that makes them
1139.46,3.6,available to the rest of the world and
1140.6,4.05,we call that stuff web services and we
1143.06,3.69,put all those web services together and
1144.65,3.81,we have the cloud and the cloud allows
1146.75,3.48,us to have something new called utility
1148.46,4.2,computing I can pay for just the
1150.23,3.69,services I want I don't have to buy a
1152.66,4.08,whole bunch of stuff that I'm not going
1153.92,4.59,to use I can have a lot this so here's
1156.74,3.36,how this looks to the real world as
1158.51,3.99,you're doing this here's you the client
1160.1,4.98,kr maybe over here you're the programmer
1162.5,5.76,but say to the client and you go to the
1165.08,4.59,cloud to get stuff and what you know
1168.26,3.66,about what most people know about it is
1169.67,3.84,a lot of stuff happens here well that's
1171.92,3.78,all that stuff that happens in the cloud
1173.51,3.66,it's all happening right out there in
1175.7,4.32,the cloud and you don't really worry
1177.17,4.77,about what it is happening except if
1180.02,3.93,you're a cloud programmer and then you
1181.94,3.18,do ok but if we're going to be a cloud
1183.95,2.31,programmer you're going to take a cloud
1185.12,2.46,programming classes you're going to
1186.26,3.41,learn all about cloud programming and
1187.58,5.52,you're going to deal with a lot of stuff
1189.67,4.99,so what kind of cloud services do you
1193.1,3.72,have here well one of the things can
1194.66,3.63,happen is hosting the software d2l which
1196.82,3.239,is used at Daytona State College it's
1198.29,6.479,actually a hosted software the server
1200.059,6.42,managed d2l okay they're not actually on
1204.769,4.47,the campus they're actually I think
1206.479,4.65,they're in Canada so you know that's an
1209.239,3.99,external hosting but it's a piece of
1211.129,4.321,software that we use you can store files
1213.229,4.02,that it documents host meetings you can
1215.45,4.25,actually beautiful operating system you
1217.249,4.56,can manage businesses accounting okay
1219.7,5.589,essentially anything that you could do
1221.809,5.46,on a computer or anything you can do on
1225.289,5.13,a mobile device or anything you do on a
1227.269,6.03,tablet can all be cloud services okay
1230.419,4.38,can be done the cloud okay you still
1233.299,2.43,need some sort of device to get the
1234.799,2.25,stuff back on
1235.729,3.03,well list right now you do and we don't
1237.049,3.81,going directly to people's brains but
1238.759,4.77,who knows what's coming up later but
1240.859,4.68,it's all right there I mean it's all
1243.529,4.681,available and actually right now you'll
1245.539,4.62,see most of stuff is now moving to the
1248.21,5.959,cloud and you could hear about migrating
1250.159,6.48,new cloud but cloud is a great thing so
1254.169,5.08,some of the languages of technology this
1256.639,4.23,is just okay I was going to do one slide
1259.249,2.821,I can do 10 slides but I'm just going to
1260.869,2.73,say what are the technologies that you
1262.07,3.87,will probably learn if you're dealing
1263.599,4.231,with this I'm going to learn some
1265.94,3.0,databases I just listed a few of them
1267.83,2.909,you're going to probably learn some
1268.94,3.719,languages these are all languages that
1270.739,3.36,are very much tied specifically to
1272.659,3.45,things that we do over the net
1274.099,5.101,the internet and Internet programming um
1276.109,6.42,no I listed PHP don't say what about
1279.2,5.639,Python what about Ruby on Rails ah yeah
1282.529,4.5,I know they're there great awesome good
1284.839,5.16,okay just listing some of them
1287.029,5.19,JavaScript okay there's no one java.net
1289.999,3.78,entire platform that's you know really
1292.219,3.241,built for how to do so for the net I
1293.779,3.03,octave program and c-sharp I got a whole
1295.46,2.61,bunch of stuff written in VB okay
1296.809,2.7,there's languages that go behind that
1298.07,3.359,you can write that stuff in multiple
1299.509,4.29,languages okay working with databases
1301.429,3.24,you have T sequel PL sequel two examples
1303.799,2.67,of that if you want to actually
1304.669,3.651,interface with databases that's some of
1306.469,5.93,the stuff that you would learn okay
1308.32,7.569,there's a lot really there really yes
1312.399,5.291,put it all together how this all goes
1315.889,3.54,together well we looked at how the
1317.69,4.289,internet works and why we care well if
1319.429,4.47,you're dealing with this kind of concept
1321.979,4.29,of clients and servers and listeners and
1323.899,4.47,requests and responses it's a totally
1326.269,3.99,different architecture really than what
1328.369,3.951,you have in programming and the fact
1330.259,3.92,that it's now can be asynchronous
1332.32,3.63,and you may not get a request not that
1334.179,4.441,tremendously different though than how
1335.95,4.5,regular old programming works we looked
1338.62,3.659,at client and server based programming
1340.45,3.089,stuff that client pace and everything go
1342.279,3.15,to the client let them worry about it
1343.539,3.541,server based program let's talk let's go
1345.429,3.271,back and forth Ajax
1347.08,3.959,let's talk only about the things we want
1348.7,3.839,to talk about Java hey we're going to
1351.039,3.661,solve all the problems of the entire
1352.539,3.6,world with one language mobile devices
1354.7,2.88,oh gosh now they're actually walking
1356.139,3.721,around with computers in their hands and
1357.58,6.679,the cloud hey everything is no longer on
1359.86,7.14,a computer this is state right now okay
1364.259,6.64,2013 this is all going to change in five
1367.0,5.7,years okay if you want to be a internet
1370.899,3.721,developer web programmer that type of
1372.7,4.01,thing first thing you got to do is you
1374.62,3.99,go like learning because guess what
1376.71,4.329,everything that you learn now is going
1378.61,3.99,to migrate it to the new stuff okay most
1381.039,3.0,of the time it's awesome because you get
1382.6,3.09,all these new capabilities and new
1384.039,4.711,markets and new things that you can do
1385.69,6.569,it's a very rewarding type of field to
1388.75,5.759,work into but it also changes a lot and
1392.259,4.62,you got me when those guys that likes
1394.509,4.441,programming likes learning likes new
1396.879,5.9,paradigms if every time something
1398.95,6.87,changes you don't start grumbling okay
1402.779,4.36,go into some other field if you do like
1405.82,4.469,learning you like programming you like
1407.139,5.701,the new stuff this is it you will never
1410.289,4.35,get bored about having to learn new
1412.84,3.9,stuff in this field thank you very much
1414.639,4.051,hope you enjoyed this lecture on the
1416.74,3.96,internet and web programming in internet
1418.69,5.06,programming and all the stuff good
1420.7,3.05,programming see you later
