second,duration,transcript
200.099,5.461,the major players being Samsung Cisco
202.56,5.22,and Nokia among others the worldwide
205.56,5.66,market for 5G is also anticipating
207.78,6.06,growth with cagr of 67.1 percent
211.22,5.019,propelling newer Technologies like iot
213.84,4.619,and virtual reality into mass production
216.239,4.441,for the public Wi-Fi 6 on the other hand
218.459,5.221,provides improved security and high
220.68,6.24,internet speed even when congested it is
223.68,7.02,expected to grow from 11.5 billion US
226.92,8.52,dollars in 2022 to 26.2 billion US
230.7,5.88,Dollars by 2027 with cagr of 17.9
235.44,4.14,percent
236.58,5.159,up next we have blockchain blockchain is
239.58,5.04,now revolutionizing every sector from
241.739,4.801,Banking and Healthcare to politics these
244.62,3.6,are a few industries that may profit
246.54,4.559,from establishing a decentralized
248.22,5.34,digital Ledger that monitors and saves
251.099,5.161,data in several locations making
253.56,6.239,forgeries difficult companies that use
256.26,5.52,blockchain are HSBC Barclays Walmart and
259.799,3.96,Pfizer to name a few
261.78,4.44,blockchain developers need to know
263.759,5.041,cryptography data structures and
266.22,5.58,computer networking according to reports
268.8,5.88,by 2023 the market evaluation of
271.8,6.66,blockchain is expected to reach 19.9
274.68,6.66,billion dollars with a cagr of 42.8
278.46,5.64,percent with the rise of nft craters are
281.34,4.68,earning vast amounts of money next on
284.1,4.86,our list is cyber security and digital
286.02,5.22,trust several organizations have fallen
288.96,4.7,prey to cyber attacks including big
291.24,5.82,names like Facebook LinkedIn and Yahoo
293.66,5.38,the onset of the covid-19 pandemic has
297.06,4.56,triggered a rise in the number of cyber
299.04,4.8,attacks across the globe hence the field
301.62,5.22,of cyber security holds Paramount
303.84,4.98,importance in today's Times a few of the
306.84,5.7,best cyber security companies are Cisco
308.82,6.0,Microsoft McAfee and IBM knowledge of
312.54,4.56,operating systems networking and
314.82,4.8,virtualizations are must knows in the
317.1,4.14,cyber security domain recent reports
319.62,4.579,suggest that the global cyber security
321.24,5.82,markets is expected to reach
324.199,7.601,31.82 billion US Dollars by the end of
327.06,6.84,2023 with a cagr of 15.2 percent
331.8,5.22,the technology trending on number five
333.9,5.76,is Robotics and automation robotics is
337.02,5.519,an influential industry gaining momentum
339.66,5.46,over time in the coming years robotics
342.539,5.341,will offer a lot to the world like smart
345.12,6.06,factories the adoption of agile Robotics
347.88,4.92,and cobots to name a few some companies
351.18,3.66,actively working in the field of
352.8,3.54,Robotics are Boston Dynamics and
354.84,3.96,Universal robots
356.34,5.04,some core robotic skills you need to
358.8,5.64,possess are python Matlab problem
361.38,5.4,solving mathematics and machine learning
364.44,5.099,the global robotics Market is estimated
366.78,7.5,to reach 70.84 million dollars by the
369.539,7.561,end of 2023 with a cagr of 10.5 percent
374.28,5.52,at number four we have iot Internet of
377.1,5.46,Things quickly becoming an integral part
379.8,4.619,of our lives iot or The Internet of
382.56,3.66,Things is a futuristic technology
384.419,4.981,recognized for its social and
386.22,6.24,technological Marvels iot devices are
389.4,5.22,increasing by almost 31 yearly and
392.46,5.459,according to reports there will be 30
394.62,5.34,billion iot devices by 2022. the number
397.919,4.201,of active devices is estimated to double
399.96,4.92,by the end of 2023.
402.12,5.699,iot has aided firms in improving
404.88,7.14,customer service streamlining operations
407.819,6.781,and increasing profits mindtree IBM GE
412.02,5.399,digital and Verizon are a few companies
414.6,5.4,getting more involved with iot
417.419,6.12,the top in-demand iot skills are machine
420.0,7.319,learning and AI python JavaScript big
423.539,6.0,data and node.js according to reports it
427.319,4.88,is estimated that the market value will
429.539,6.181,reach or even exceed
432.199,7.06,566.4 billion by the end of 2027 with a
435.72,5.58,cagr of 6.7 percent
439.259,3.78,now coming to the top three we have
441.3,4.2,Quantum computing
443.039,4.681,Quantum Computing uses the properties of
445.5,4.56,quantum physics to perform calculations
447.72,4.68,and simulations that would not be
450.06,4.62,possible on a traditional machine
452.4,5.1,while not just a research experiment
454.68,4.859,anymore Quantum Computing is a tool
457.5,4.979,changing the face of several Industries
459.539,4.021,including medicine biology and climate
462.479,4.44,change
463.56,5.22,big names like Microsoft Google IBM and
466.919,3.421,Intel are in the race to build Quantum
468.78,3.84,Computing tools
470.34,5.1,to learn Quantum Computing you need to
472.62,5.479,know programming mathematics mechanics
475.44,5.099,scientific Computing and algorithms
478.099,5.04,reports state that the quantum Computing
480.539,7.16,Market is estimated to reach
483.139,7.661,411.4 Million by 2026 with a cagr of
487.699,6.461,24.2 percent at the runner-up position
490.8,5.64,we have proof of work and proof of stake
494.16,4.14,decentralized cryptocurrency networks
496.44,4.259,must ensure that transactions are
498.3,4.86,carried out safely and securely without
500.699,5.701,a centralized organization like Visa or
503.16,4.86,PayPal to accomplish this networks use a
506.4,4.44,technology known as a consensus
508.02,4.92,mechanism proof of work and proof of
510.84,4.079,stake are the two consensus mechanisms
512.94,4.08,that enable all the computers in a
514.919,4.381,crypto Network to concur on which
517.02,4.56,transactions are valid
519.3,6.3,proof of work is the older one of them
521.58,6.6,used by Bitcoin ethereum 1.0 it uses
525.6,4.62,mining by miners around the world and
528.18,4.82,proof of stake is the newer consensus
530.22,6.299,mechanism that powers ethereum 2.0
533.0,5.62,cardano tezos which employs a network of
536.519,4.741,validators to validate the new
538.62,5.219,transaction update the blockchain and
541.26,4.199,earn a reward if to excel in this
543.839,3.841,technology you should have Proficiency
545.459,5.221,in at least one high level programming
547.68,5.339,language a solid grasp of cryptography
550.68,4.38,and security principles knowledge of
553.019,4.32,smart contracts and familiarity with
555.06,4.62,algorithms and data structures
557.339,4.56,according to statistics it is estimated
559.68,5.76,that the market value will reach 69
561.899,5.401,billion by the end of 2030 and the
565.44,5.399,technology that has taken the World by
567.3,5.88,storm ranking at number one is AI as a
570.839,4.62,service gone are the days when you
573.18,4.86,needed a hard copy of a map to travel to
575.459,4.38,your favorite place as Google Maps has
578.04,4.62,efficiently replaced them with its
579.839,5.041,powerful ai ai or artificial
582.66,5.46,intelligence is the top most trending
584.88,5.82,technology today it enables machines to
588.12,4.399,think and act like humans now talking
590.7,5.579,about AI as a service
592.519,5.741,aiaas is a third party offering AI
596.279,5.161,Services which help individuals and
598.26,6.3,organizations to conduct AI experiments
601.44,5.399,at low cost some top companies using AI
604.56,5.82,as their core technology include Google
606.839,7.381,Amazon apple and Microsoft the market
610.38,7.7,value of AI is projected to reach 42.4
614.22,6.119,billion US dollars with a cagr of
618.08,4.78,29.75 percent
620.339,5.581,that concludes our list of the top 10
622.86,5.4,Technologies for the year 2023 so if you
625.92,4.5,plan to educate yourself and get trained
628.26,4.56,in any of these Technologies check out
630.42,4.62,Simply learns bootcamps link will be in
632.82,3.72,the description box below if you like
635.04,4.02,this video give this a thumbs up
636.54,4.56,consider subscribing to our Channel and
639.06,4.68,hit the Bell icon to never miss any
641.1,4.44,updates from Simply learn stay tuned for
643.74,5.12,more interesting videos by simply learn
645.54,3.32,and thanks for watching
649.68,2.18,foreign
