second,duration,transcript
537.36,4.56,on this topic please read the detailed
539.839,4.801,article on our website
541.92,4.64,learncomputerscienceonline.com
544.64,4.48,for more details
546.56,5.36,all right that brings to the end of this
549.12,6.159,tutorial on introduction to computer
551.92,5.919,system and some its important features
555.279,5.041,in this tutorial we have discussed in
557.839,5.601,detail some important the fundamental
560.32,5.6,concepts related to the computer
563.44,5.28,we have also studied the definition of
565.92,5.84,computer various components of computer
568.72,6.08,system important characteristics and
571.76,5.04,features of computer and how computer
574.8,4.88,works
576.8,5.92,if you have liked this video then please
579.68,5.839,give us a thumbs up and consider
582.72,4.96,subscribing to this channel
585.519,4.641,thanks for watching and i will see you
587.68,4.13,soon with another interesting computer
590.16,7.57,science tutorial
591.81,5.92,[Music]
