second,duration,transcript
595.977,2.51,"To debug, we used a C
simulator for everything."
598.487,0.93,"Out of the simulator,"
599.417,3.083,"you can get the internal
state of all the qubits."
602.5,2.57,"A deeper understanding of
how quantum programmers"
605.07,1.89,"could conduct the debugging process,"
606.96,2.45,"would provide opportunities
for developing new kinds"
609.41,2.04,of quantum debugging tools
611.45,2.02,"and this work should
build on previous research"
613.47,1.63,that demonstrates the best practices
615.1,1.753,for scientific computing.
619.41,1.83,"So the development of
programming languages"
621.24,2.3,for quantum computers largely mirrors that
623.54,3.62,"of classical computers but on
a much more rapid time scale."
627.16,2.44,Early quantum system programming evolved
629.6,2.36,"from placing quantum gates
directly on a circuit"
631.96,1.89,"to writing assembly style code,"
633.85,3.28,"using the open quantum
language, assembly language."
637.13,2.32,"But there's also newer
SDKs such as Qiskit,"
639.45,3.04,"that rely on Python to provide
a high-level abstraction"
642.49,2.29,"which are then translated
down to the level of QASM"
644.78,3.824,"before executing on real
quantum hardware simulation."
648.604,2.046,"A one opportunity for HCI researchers,"
650.65,2.36,"is to consider whether
these abstractions use"
653.01,2.68,"to programming classical
computers should be applied"
655.69,2.783,for programming quantum systems.
661.52,3.47,"Visualization of qubit states
are difficult to create"
664.99,2.84,"because the number of
achievable quantum states"
667.83,3.26,"is exponential with respect
to the number of qubits."
671.09,2.14,"And so, HCI researchers here can utilize"
673.23,1.99,information visualization methods
675.22,1.75,to build more effective visualizations
676.97,1.66,for quantum computing.
678.63,2.48,"User studies exploring
the interpretability"
682.1,1.08,of large-scale graphs
683.18,2.93,"and other large-scale
visualizations can contribute"
686.11,2.943,"to improve visualizations
of quantum states."
692.18,2.18,"So I'm going to also
talk about moving forward"
694.36,2.673,"and what next, what the
future might look like."
698.19,2.9,"So, while we favorably
suggest potential directions"
701.09,2.58,"for the expansion of quantum computing,"
703.67,2.11,"we acknowledge that our
optimism must be tempered"
705.78,1.583,with realities of the field.
708.79,3.31,"So a lot of these scientists
did talk about skepticism."
712.1,1.957,"One of the quantum chemist said,"
714.057,2.04,The same thing happened with nano and AI.
716.097,1.72,"At one point, they get hyped"
717.817,1.95,"because they make a
few advances and then,"
719.767,1.66,they don't deliver on their promises
721.427,1.62,"and then they get trashed so then,"
723.047,1.58,no one gives them attention.
724.627,1.67,"While they are being ignored, they slowly"
726.297,1.7,or maybe even incrementally improve.
727.997,3.133,"So suddenly, they have
some major advances."
731.13,1.847,"One of our other participants said,"
732.977,1.343,We don't want the same thing happening
734.32,1.577,with quantum as with AI.
735.897,2.12,"Over hyping it and then realizing,"
738.017,2.16,"that you can't accomplish
what you want to accomplish"
740.177,1.28,and then abandoning it.
743.01,3.15,"But these insurgencies
around quantum computing"
746.16,2.76,"and potential for disillusionment
should not be reasons"
748.92,1.91,"to avoid approaching the field,"
750.83,2.89,"instead, we see them as
opportunities to show the strength"
753.72,1.763,that great HCI research can bring.
756.99,1.163,Thank you.
758.153,2.25,(applause)
764.06,1.39,- [Woman] Thank you.
765.45,2.4,"So, if anybody has questions,"
767.85,1.703,"we have this microphone here,"
770.53,3.98,"we also have a loose microphone
and the student volunteer"
774.51,3.16,"who's gonna run around, so
you can just raise your hand."
777.67,0.833,Any questions?
782.47,0.833,Yeah.
785.24,2.15,"- [Eliana] Hey, I'm Eliana Husky Douglas"
787.39,1.68,from Alta University.
789.07,3.26,"So I've actually heard quantum
physics not in this sense,"
792.33,2.38,"but more in the sort
of adjunct on realism,"
794.71,2.26,"STS, sort of societal thing."
796.97,3.313,"Do you see that more merging
with this area of work?"
801.99,1.94,"- That's not something
that we really asked about,"
803.93,4.8,we were focused on these front end tools
808.73,2.35,for quantum computing but I think
811.08,2.48,"it's such an expansive field
and it's continuously growing."
813.56,2.21,"So I can imagine that there
are front ending tools"
815.77,2.05,for those for those applications as well.
823.1,2.913,"- [Woman] Any other
questions from the audience?"
831.53,2.19,"Last chance, all right."
833.72,1.873,Let's thank Zahra again.
