second,duration,transcript
199.86,2.73,"through taking a meandering wire,"
202.59,3.12,"and it's the length of that
wire that largely dictates"
205.71,3.25,"the amount of inductance
that you will have,"
208.96,2.31,as well as the material properties of it.
211.27,2.13,"For its Hamiltonian description,"
213.4,1.84,"we have the inductance
on the bottom, again,"
215.24,2.38,"two times the inductance,
and at the top you have"
217.62,3.93,"the amount of flux going
through this inductor here."
221.55,2.81,"Now, the next essential component
is going to be this idea"
224.36,1.29,of a Josephson junction.
225.65,3.26,So Josephson junction is the only known
228.91,3.26,lossless nonlinear inductive element.
232.17,1.01,And there are many different ways
233.18,2.73,"in which you can actually
realize a Josephson junction."
235.91,3.25,"The popular one to use
for superconducting qubits"
239.16,2.56,"is going to be a
superconductor, insulator,"
241.72,1.62,superconductor barrier.
243.34,2.53,"and that sort of sandwich
of superconductor"
245.87,2.95,"with an insulator
between will be the thing"
248.82,2.87,"that actually creates the
Josephson junction for you."
251.69,3.15,"And here I have a picture
of one such realization,"
254.84,2.95,"where you have a superconducting
lead sort of coming here."
257.79,1.28,"And then on the bottom,"
259.07,1.44,you have another superconducting lead.
260.51,1.26,"And then in between these two,"
261.77,2.13,you have an aluminum oxide layer
263.9,4.72,"that separates those two
aluminum superconducting leads."
268.62,2.26,And it is this sort of stack here
270.88,1.25,that actually ends up giving you
272.13,2.813,"the desired Josephson junction
that you wish to have."
275.988,0.833,"And then at the bottom now,"
276.821,3.139,you can very clearly see this EJ.
279.96,3.88,"This is the Josephson energy
and this is actually related"
283.84,3.504,"to an idea of an inductance,
a non-linear inductance,"
287.344,1.716,"and in Zlatko's talks from last year,"
289.06,2.34,he actually points out how you can derive
291.4,2.85,"what the sort of linear
inductance of this is"
294.25,2.6,"and then go to higher orders
to see what higher orders"
296.85,1.48,of inductance you actually have
298.33,1.98,from some Josephson junction like this.
300.31,2.74,"And then importantly, the
nonlinear component as well as"
303.05,4.45,"is this cosine of phi, where
you actually have a phase,"
307.5,2.853,"the phi being a phase
across this junction here."
311.92,3.64,"Now, these are sort of the
three essential components"
315.56,2.44,"to actually realize
superconducting qubits."
318.0,1.21,And what we're going to do now
319.21,1.6,is begin to look at what happens
320.81,2.21,when you combine them in different ways.
323.02,2.46,"So to start, let's take
the two linear elements"
325.48,2.28,"namely the capacitor
and the inductor here,"
327.76,1.56,and combine those.
329.32,3.016,"So when we do that, we're
going to combine them,"
332.336,1.074,and this will actually give rise
333.41,2.817,"to a simple harmonic oscillator,"
336.227,2.203,one of the physicist's favorite sort
338.43,2.02,of toy problems to work with.
340.45,1.5,"At the bottom here, you can see"
341.95,2.139,"the Hamiltonian description of this,"
344.089,1.241,"where you have the charge and phase now,"
345.33,2.433,and it very natively comes together.
348.62,2.78,"And then here we have two
different realizations"
351.4,2.11,of a simple harmonic oscillator.
353.51,2.34,"On the left, we have
one that's sort of known"
355.85,1.92,as a lumped element resonator.
357.77,3.24,"So this now has say a
capacitance through this"
361.01,4.247,"sort of end type shaped
piece of metal here,"
365.257,1.673,and it has some capacitance to ground.
366.93,2.41,"And then at the bottom,
you have a meandering wire,"
369.34,1.75,which gives you the inductance.
371.09,2.45,"So this is called a
lumped element resonator,"
373.54,4.78,"because its resonant frequency
is such that if you take"
378.32,2.72,"the characteristic
wavelength of that frequency,"
381.04,3.46,"it is much larger than the
size of the device itself."
384.5,3.03,"Now this is important because
if the device is too large,"
387.53,3.58,"you can end up having resonant
modes of sort of arising"
391.11,2.74,from the physical nature of the device
393.85,2.71,"which would not be ideal
in the case of trying"
396.56,1.91,to make a lumped element resonator.
398.47,3.18,"However, you can actually
realize it through sort of a CPW,"
401.65,2.79,"coplanar waveguide resonator instead,"
404.44,3.47,"which is sort of shown here
highlighted in this red box."
407.91,1.62,So now it's basically the length
409.53,5.0,"of the Andarine coplanar waveguide,"
415.37,1.67,as well as its boundary conditions
417.04,3.01,"that end up giving rise
to the resonant frequency"
420.05,4.743,"for this style of a simple
harmonic oscillator."
425.85,3.28,"Now, this is where I wanna
point you to some lectures"
429.13,3.14,from last year on which in lecture 17
432.27,3.51,"Zlatko gets into how you can,
say, use Kirchhoff's laws"
435.78,2.2,"and what I sort of call
Newtonian mechanics"
437.98,4.51,"to analyze the the motion,
the equations of motion"
442.49,2.99,"for a simple harmonic
oscillator like this."
445.48,1.93,And he even gets into say Hamiltonian
447.41,3.6,"and Lagrangian mechanics,
which is a to sort of,"
451.01,1.16,"which is sort of shown here,"
452.17,1.88,"where you can see these
sort of stable points"
454.05,3.68,"within the phase space
of of such a device."
457.73,3.39,"In doing so he actually
starts to give rise"
461.12,2.103,or explanation to a few different things.
464.27,2.74,"And then in lecture 18,"
467.01,2.34,"he covers the quantum
mechanical version of this."
469.35,2.37,"So specifically he ends
up giving a definition"
471.72,1.65,of this sense of ladder operators.
473.37,2.54,"So you'll see in this
talk later on this sense"
475.91,4.09,"of As and A daggers, which
sort of are operators"
480.0,1.89,that help take you up and down
481.89,2.48,"some sort of ladder, if you will."
484.37,2.56,"And they're sort of known
as a second quantization."
486.93,2.88,And he goes into the details of
489.81,1.91,what these things actually are.
491.72,2.72,"And furthermore, he
shows how you can derive"
494.44,2.04,the sort of discrete quantum energies
496.48,1.08,for such an oscillator
497.56,2.38,"and how there's some
zero point fluctuations"
499.94,2.69,"so that even when you're at
the lowest possible energy"
502.63,2.26,"that you can have there are
some slight fluctuations"
504.89,1.3,that happen at this point.
508.06,3.61,"Now, just jumping to the
punchline of what Zlatko gets into"
511.67,1.86,"in some of his talk from last year,"
513.53,2.01,is you have the simple harmonic oscillator
515.54,2.46,"when you describe the energy levels of it,"
518.0,2.56,"what you end up getting is
that you have energy levels"
520.56,3.11,that are spaced out evenly by H bar omega.
523.67,3.16,"So zero, one is the same
frequency as one, two"
526.83,1.72,and so on and so forth.
528.55,5.0,So this is going to be a very useful tool
533.67,3.79,"as we'll see in a bit,
but one might be tempted"
537.46,2.31,"to try and make a qubit out of this,"
539.77,3.26,"except you'll end up running
into the issue that is,"
543.03,2.97,"if you try and drive on
your zero, one transition"
546.0,2.37,"of this oscillator, you're
inherently going to drive"
548.37,1.94,"on the one, two and the two, three"
550.31,2.23,and instead of getting coherent control
552.54,1.76,"of the zero and the one state,"
554.3,2.53,"you end up driving sort of
what's known as a Fox state,"
556.83,2.14,"where you actually just
end up getting photons"
558.97,2.4,that sort of populate this resonator.
561.37,3.27,"So this isn't necessarily
the end all, be all,"
564.64,2.07,"in the sense that now
what we're going to do"
566.71,4.78,"is we're actually going to
try and create a situation"
571.49,3.17,"where the higher energy levels
have a different spacing."
574.66,1.39,"We'll be doing this by taking,"
576.05,3.24,"as one might be able to guess,"
579.29,2.32,is taking this linear inductive element
581.61,3.68,"and replacing it with this
nonlinear Josephson junction."
585.29,4.22,"When you do that, you give
rise to what is sort of known"
589.51,1.863,as a charged base qubit.
592.39,3.4,"Here I'm saying a charged
base in a harmonic oscillator"
595.79,3.147,which is the way in which we realized
598.937,1.873,transmon qubits at IBM.
600.81,3.71,"So the energy for this, or the
Hamiltonian to describe this"
604.52,4.34,"is shown here where you have
some sort of capacitive energy"
608.86,3.35,"times n squared, where n is
now your up number operator,"
612.21,2.2,it's this A dagger A operator
615.3,2.86,times or minus this EJ of cosine
618.16,1.95,arising from the Josephson junction.
620.11,1.47,"This here could be derived, say"
621.58,5.0,"from doing some similar things
say in Kirchhoff's laws,"
626.79,2.71,"where you actually sort
of take into account"
629.5,3.81,the energy going across the loops here.
633.31,2.14,And Zlatko very nicely goes into some
635.45,1.63,of these details in his talk.
637.08,1.26,"The physical realization,"
638.34,2.34,"it comes in two different
flavors for this."
640.68,1.483,"One is, I showed here,"
642.163,3.547,"is sort of known as a 2D transmon qubit,"
645.71,1.89,in which your readout resonators
647.6,2.47,"are in this sort of coplanar
lumped element style"
650.07,1.3,that I showed you earlier.
652.496,1.654,"And then you can sort
of see the transmon here"
654.15,2.32,where you have two large capacitor pads
656.47,3.49,"and then in the middle here,
it's not too easy to see,"
659.96,2.743,"but there's a Josephson
junction connecting these two."
663.84,3.52,"Now, there is a different way
in which you can also realize"
667.36,2.66,"these sort of charged base qubits,"
670.02,2.1,and that's in this sort of 3D style.
672.12,3.96,"So namely instead of using
those coplanar resonators"
676.08,1.62,or the lumped element resonators
677.7,3.66,"to realize your simple harmonic
oscillator, what you'll do"
681.36,3.073,"is actually realize it
through a physical box."
684.433,2.707,"And so, it'll be the
dimensions of that box"
687.14,1.55,that actually end up giving rise
688.69,2.29,to your sort of resonant frequency.
690.98,1.61,"You use that as your readout resonator,"
692.59,3.23,"and then now you're going to
put some qubit inside here,"
695.82,0.9,as shown as this.
696.72,1.74,"So here you have two
blocks of capacitor pads,"
698.46,2.73,"and again, some Josephson
junction shunting them there."
701.19,2.62,"And then it's in this
way that you can get,"
703.81,3.28,make a 3D transmon qubit instead.
707.09,1.92,And here I'm sort of pointing to the paper
709.01,1.98,where they first realized this.
710.99,1.08,One thing that was really nice
712.07,3.32,"about these 3D transmons is
that they actually end up"
715.39,4.55,"putting a lot of the electric
fields inside some vacuum,"
719.94,3.14,"which ends up helping improve
the quality of your qubit"
723.08,1.55,at least when it first started.
726.341,1.219,And there's been a lot of improvements
727.56,3.07,"in that sort of 2D style, in
which we've actually ended"
730.63,2.71,"up doing quite well, and can
get very good quality qubits,"
733.34,2.863,"even in the 2D fashion, which
I'll discuss in a second."
737.133,2.707,"And as I mentioned, Zlatko, in lecture 19,"
739.84,4.01,"really gets into the details
of this transmon qubit,"
743.85,2.55,"how you can derive the
Josephson inductance,"
746.4,3.803,"and then really derive
that transmon Hamiltonian."
751.245,2.625,"And I wanna point out, you
don't necessarily have to have"
753.87,2.51,"just a single junction,
you can have two junctions."
756.38,3.79,"When you do this, what you
end up now doing is having"
760.17,1.79,a tunable SQUID loop right here.
761.96,2.3,SQUID loop in this case stands for
764.26,3.85,"superconducting quantum
interference device."
768.11,3.14,"And if you, again, shunt this SQUID loop"
771.25,2.39,"with some capacitor, you end up realizing"
773.64,2.4,a tunable charged based qubit
777.3,3.43,in the case where now your EJ is tunable
780.73,4.97,"by sort of piercing it with
some external magnetic field."
785.7,3.21,This here is an image of such a device.
788.91,1.8,"And also, what I just wanted to point out,"
790.71,3.58,is you can get quite elaborate
794.29,1.73,in how you design these devices.
796.02,1.82,"So you can see that the
capacity development"
797.84,2.08,for this is designed very differently
799.92,3.26,"than what you've seen in
some of the previous slides."
803.18,0.833,"But then right here,"
804.013,2.267,"you have one junction
and another junction."
806.28,2.96,And then this here is the loop that allows
809.24,3.82,"you to sort of begin to tune
the Josephs and energy there."
813.06,2.84,This is a very interesting device.
815.9,1.34,There is one downside.
817.24,2.79,"Once you have this sort of
external loop, or sorry,"
820.03,2.53,"when you have this loop,
and once you can pierce it"
822.56,3.83,"with an external magnetic field,
you become very susceptible"
826.39,3.74,to a larger set of noise sources.
830.13,2.33,"When I was in grad school,
and sort of working"
832.46,2.05,"to build these sorts of devices,"
834.51,3.18,"it's actually quite
impressive how sensitive"
837.69,3.04,"these things can be, in
the sense that I can take,"
840.73,3.02,"if we didn't shield our device properly,"
843.75,2.04,"we'd end up seeing that
when you walk in the room"
845.79,0.9,and you take your phone
846.69,2.68,"and you could wave your phone
around like 10 feet away,"
849.37,1.82,and you can actually see this cause
851.19,3.28,"the qubit frequency to
sort of shift around."
854.47,2.6,"Due to the magnets that are
sitting inside your phone."
857.07,2.67,"So this shows and says
that you'd have to take"
859.74,2.75,"a lot of care when
designing and considering"
862.49,1.89,what sorts of qubits you're gonna use.
864.38,2.27,"In the case of what we do at IBM,"
866.65,2.8,"we always stick with
fixed frequency transmons,"
869.45,3.44,"which helps improve the
underlying coherence of them."
872.89,1.59,I'll touch on this a bit later.
874.48,2.03,"When doing this, it
actually ends up changing"
876.51,3.82,"some of the native gates that
you can actually realize,"
880.33,1.833,particularly two qubit gates.
884.04,3.467,"So I've elaborated on this
Josephson junction a bit,"
887.507,2.956,"and how it ends up being
this nonlinear element."
891.555,2.255,"And that is an essential ingredient,"
893.81,3.667,"this nonlinear inductance
in order to realize qubits"
897.477,1.823,"but I just wanna point out
that you can actually begin"
899.3,1.93,to do some interesting engineering
901.23,1.83,of these junctions themselves.
903.06,2.4,"So namely, we have this
Josephson junction,"
905.46,1.71,which is very small here.
907.17,1.877,If instead we take this Josephson junction
909.047,2.043,"and we make it a bit larger,"
911.09,1.7,what you can actually end up realizing
912.79,2.1,is what is known as a super inductance.
914.89,3.79,"So namely take this
junction, make it larger"
918.68,4.249,"and then now have a chain of
large junctions like this."
922.929,1.741,"And now what you'll do is
you'll have effectively"
924.67,2.86,a linear inductance that is much larger
927.53,2.25,"than what you get for some equivalent,"
929.78,2.67,for some wire with an equivalent length.
932.45,2.14,"So the super inductance
ends up allowing you"
934.59,3.11,"to get sort of 10,000 times"
937.7,2.48,as much inductance compared to some wire.
940.18,2.35,Is a rough number here.
942.53,3.33,"Now, what's interesting about
this is you can take this,"
945.86,1.36,and actually ended up engineering
947.22,3.75,"a different sort of qubit
known as the fluxonium qubit,"
950.97,1.8,where you take the Josephson junction
952.77,3.76,"and shunt it by this
large inductance here."
956.53,4.2,"Here, I've pointed to one of the episodes"
960.73,1.99,"from our Qiskit seminar series,"
962.72,3.13,in which professor Vladimir Manchurian
965.85,2.54,"from University of
Maryland actually discusses"
968.39,2.45,"some of his work with
this fluxonium qubit."
970.84,1.29,"During his time in grad school,"
972.13,3.22,"he was the one to realize
the initial experiment,"
975.35,3.013,or have the initial experimental really.
984.66,2.19,"In his time in grad school,
he was one of the folks"
986.85,4.98,"who had initially realized
this qubit experimentally."
991.83,2.79,"And this is something
that I had the opportunity"
994.62,2.51,to work on a bit in grad school as well.
997.13,1.36,"And it's a very interesting device,"
998.49,1.883,for a lot of different reasons.
1001.82,2.45,"Now, here, I just wanna point out"
1004.27,3.99,"that you can end up taking
these four different elements,"
1008.26,3.54,"I've sort of added this fourth
one here of a super inductor,"
1011.8,2.35,and by doing so you can realize a variety
1014.15,2.91,of different qubits that sort of fit
1017.06,3.24,"this circuit style here, where
you have either a capacitor,"
1020.3,4.44,an inductor or a Josephson junction.
1024.74,3.04,"When you, depending on how
you combine these elements,"
1027.78,2.44,you are going to take the energy landscape
1030.22,2.41,that your quantum states actually exist in
1032.63,1.267,and you're going to adjust it.
1033.897,3.173,"And so when I, just a moment
ago spoke of this idea"
1037.07,4.27,"of using fluxoniums to generate
interesting properties,"
1041.34,1.7,one of those things is that you can create
1043.04,2.94,"an energy landscape that
allows you to create"
1046.954,3.056,"sort of quantum states that
are sort of robust to noise."
1050.01,3.22,"Now ,in the same spirit, you can,"
1053.23,2.26,"something that's started
to recently happen"
1055.49,1.66,which was quite exciting is you can take
1057.15,3.16,"this somewhat simple circuit style,"
1060.31,2.333,"in which you'd say have two nodes,"
1062.643,2.377,and you can make it a bit more complex.
1065.02,3.59,"Namely, you can get into
this idea of a zero pi qubit,"
1068.61,0.993,"in which now instead of two nodes,"
1069.603,2.227,you end up having four nodes.
1071.83,4.83,And this zero-pi qubit is designed
1076.66,3.67,"to be inherently robust
to all sorts of noise,"
1080.33,2.4,both for its T1 and its T2 properties
1082.73,1.54,"which I'll explain what those are,"
1084.27,2.75,just in case you don't know what it is.
1087.02,3.43,"In the same vein, for this zero-pi qubit,"
1090.45,1.61,"in our Qiskit seminar series,"
1092.06,3.183,"we had a graduate student from Princeton,"
1096.47,2.24,"who ends up speaking
about some of his work"
1098.71,2.32,for realizing this device.
1101.03,2.4,He also touches on some interesting things
1103.43,2.33,about fluxonium qubits.
1105.76,2.39,"Now, I've very quickly jumped"
1108.15,2.14,through all these different qubits
1110.29,3.1,that have sort of come into existence.
1113.39,2.76,"And I didn't necessarily
get into the details."
1116.15,2.92,"What I want to do, though,
is I really wanna point you"
1119.07,1.86,to some resources where you can find this.
1120.93,3.19,"So namely there's, I
made great use of this"
1124.12,3.23,"during my time in grad school,
but there's this GitHub repo"
1127.35,3.22,"for superconducting qubits
designed by Dens Holk"
1130.57,3.51,"who's one of the, he's a
professor at Northwestern,"
1134.08,2.72,"and he one of the pioneers of many of the,"
1136.8,2.45,"of much of the research in this area,"
1139.25,4.04,"as well as one of his
older post-docs, Peter."
1143.29,2.04,So they have this repo.
1145.33,3.3,"In this repo, you can go and
look at the different qubits,"
1148.63,2.41,"study what their environment looks like,"
1151.04,3.38,"the energy landscape that they exist in,"
1154.42,2.1,"and see some of the
interesting properties,"
1156.52,1.95,"you can say, and begin to understand"
1158.47,3.031,"how different energy
levels couple together,"
1161.501,1.639,"and some of the details
that I unfortunately"
1163.14,1.9,don't have the time to get into today.
1166.24,1.22,"With that said, though,"
1167.46,2.19,"what I wanna do is take a step back,"
1169.65,2.86,and look at the elements that we're using
1172.51,2.45,at IBM Quantum for our hardware.
1174.96,1.86,So specifically we are going to speak
1176.82,1.36,about the transmon qubit.
1178.18,3.25,"So it's a Josephson junction
shunted by a large capacitance"
1181.43,2.76,and then this simple harmonic oscillator.
1184.19,3.62,"So I want to now explain
this idea of circuit QED"
1187.81,3.67,"and how that's important
for readout and our devices."
1191.48,1.8,"Just for the sake of ease,"
1193.28,3.11,"I'm going to change
these Hamiltonians bit."
1196.39,1.62,In which before I was talking
1198.01,2.913,"with sort of operators of Q and phi,"
1201.84,2.63,"here instead, for the
simple harmonic oscillator,"
1204.47,2.13,I'm going to rewrite that in terms
1206.6,1.64,"of these A daggers and A's,"
1208.24,2.05,so these ladder operators.
1210.29,2.33,"If you're unfamiliar with what this is,"
1212.62,4.01,"please do go refer Zlatko's
talk from last year."
1216.63,2.38,"And then for my transmon qubit,"
1219.01,1.89,"for the sake of simplicity right now,"
1220.9,2.5,"I'm just gonna approximate
it as two level system."
1224.29,2.517,"It is important to know that
it's not a two level system,"
1226.807,2.923,"and this ends up coming
up in some of the details"
1229.73,2.29,"that I'll mention in the
next lecture actually"
1232.02,3.9,"when you start to think about
the control of your device."
1235.92,1.998,"And it will also be
important in this lecture"
1237.918,3.342,when you're thinking about rebalancing.
1241.26,1.55,So now what I'm going to do
1242.81,1.75,is couple these two devices together.
1244.56,2.41,"So here I've coupled it
in some capacitive manner"
1246.97,2.99,"where I have a capacitor
now that sort of allows"
1249.96,2.55,these two things to speak to each other.
1252.51,2.04,And it is this idea right here
1254.55,4.39,"that is the paradigm of circuit
quantum electrodynamics."
1258.94,1.93,So circuit quantum electrodynamic
1260.87,2.323,is the circuit equivalent of cavity QED.
1264.189,1.621,Cavity QED winning the Nobel Prize
1265.81,2.39,by Serge Haroche by Dave Wineland
1268.2,2.25,some number of years ago.
1270.45,1.88,"To describe this sort of system,"
1272.33,1.38,"you can describe it with this,"
1273.71,2.47,"what is known as a
Jaynes-Cummings Hamiltonian,"
1276.18,1.29,which is written here.
1277.47,2.59,"So just walking through
each one of these elements,"
1280.06,3.02,you have the the resonant frequency
1283.08,1.61,of your readout resonator.
1284.69,1.24,So that's omega-R.
1285.93,3.453,"So it's H bar omega-R ends up
getting the energy of that."
1290.27,4.64,"Then here you have omega-Q
times sigma Z for your qubit."
1294.91,3.0,"And then now you've had
these other terms of chi."
1297.91,4.51,"So this chi is dependence
on the coupling that arises"
1302.42,2.39,from this capacitive element here.
1304.81,2.19,And it is sort of proportional
1307.0,3.8,"in some sense to how strongly
coupled these two things are."
1310.8,1.83,What I want to point out that's important
1312.63,4.713,"about this element chi
is that your effective,"
1318.4,2.3,"once you've coupled
these systems together,"
1320.7,1.68,the effective resonant frequency
1322.38,3.58,"of your readout resonator
here is now actually going"
1325.96,4.31,"to depend on the state of
your qubits, this sigma Z."
1330.27,4.99,"So if your qubit's pointing
down or in the zero state,"
1335.26,3.19,"your readout resonator
will have one frequency."
1338.45,2.04,"And then if it's pointing
in the other direction,"
1340.49,1.2,"or in the one state,"
1341.69,2.52,"you'll end up shifting
what that frequency is."
1344.21,2.71,"So what that ends up looking
like in the physical sense"
1346.92,3.34,"is that you have some readout
resonator, as you see here,"
1350.26,4.99,"this is that CPW styled
resonator in which both,"
1357.26,2.77,"they're sort of open
boundary conditions here."
1360.03,2.94,"And then now you have
a qubit that sits here."
1362.97,3.0,"This happens to be a diagram
for a flux tuneable qubit,"
1365.97,4.7,"and it's capacitively coupled
to this transmission body."
1370.67,3.02,"Now, when you send it a tone,
if your qubit's in one state,"
1373.69,4.28,"you'll get, say, a lot
of signal going through"
1377.97,3.493,"but if your qubit ends up
being in the one state,"
1381.463,2.197,"what you'll end up finding is
that you actually don't get"
1383.66,1.56,much transmission through this.
1385.22,3.04,"It is through this that
you can then determine"
1388.26,3.37,"the the state of your
qubit with the sigma Z."
1391.63,4.41,"Putting this in sort of
form in which you can see"
1396.04,4.36,"the transmission, here, the
x-axis now is the frequency"
1400.4,2.07,"and then the y is the
amount of transmission"
1402.47,2.54,or the cavity population that you have.
1405.01,0.937,"So if your qubit's in one state,"
1405.947,3.613,"you'll see transmission
peak at one frequency"
1409.56,1.39,"and if your qubit's in another state,"
1410.95,2.44,"you'll see your transmission
peak in another."
1413.39,1.33,"It's in this way, now,"
1414.72,3.7,"if you say probe at this
frequency right here,"
1418.42,1.567,if you have very little transmission
1419.987,2.003,"and you know your
qubit's in the one state,"
1421.99,1.53,"and if you have a lot of transmission,"
1423.52,2.45,you know your qubit's in the two state.
1425.97,3.17,So this is the paradigm of circuit QED.
1429.14,1.8,"Earlier, I mentioned that we can't use"
1430.94,3.84,"this simple harmonic
oscillator as our qubit"
1434.78,2.38,"but as you can see, it still
ends up being very useful."
1437.16,1.99,"One, it's going to serve as the way"
1439.15,2.18,"that we actually readout
the state of our qubits"
1441.33,3.74,"but very importantly, what
this resonator does is"
1445.07,2.93,"it helps isolate the qubit
from the environment."
1448.0,2.65,"So it sort of does a
better job in ensuring"
1450.65,1.89,"that it doesn't interact
with the environment."
1452.54,2.03,And then this way you're gonna get
1454.57,1.687,better T1s and better T2s.
1457.488,3.252,"And overall, it's just
gonna allow you to be able"
1460.74,2.9,to do more with these quantum devices.
1463.64,5.0,"Within our systems at IBM, we
also use this linear resonator"
1469.03,2.74,as a way to couple two qubits together.
1471.77,1.69,And this will ultimately lead
1473.46,2.15,"to our cross resonance interaction,"
1475.61,3.17,"which I'll discuss in
depth in the next lecture,"
1478.78,2.57,"but I'll touch on it
in just a moment here."
1481.35,4.12,"Now, in terms of giving
a bit of an overview"
1485.47,2.48,"of different sorts of
superconducting qubits,"
1487.95,1.35,I want to take a moment
1489.3,3.03,"and rearrange this
Hamiltonian that we have here."
1492.33,3.17,"So it's the exact same
terms that were there,"
1495.5,2.87,"but instead what I've done
is I've kept my omega R,"
1498.37,1.68,and I sort of isolated it.
1500.05,4.93,"And instead now, look at the
impact on my qubit alone."
1504.98,3.13,"What you can see now, when
you read it in this way,"
1508.11,2.58,"is that what your qubit
frequency ends up being"
1511.93,3.97,"depends on the number of
photons inside your resonator."
1515.9,5.0,"So this is interesting because
you can actually now resolve"
1520.99,3.5,"individual photons that
exist inside this resonator."
1524.49,2.28,"So this was some of the
work done by Dave Schuster,"
1526.77,2.42,"who's a professor at the
University of Chicago,"
1529.19,2.1,and this is reference to his paper
1531.29,2.75,"in which now you can see
these numbers have all peaked."
1534.967,1.253,So the x-axis here is going
1536.22,3.26,"to say be the qubit frequency
that you're probing at."
1539.48,2.95,"And then this y-axis
gives you a sense as to"
1544.13,2.03,how much your your qubit actually
1546.16,2.54,is occupying this frequency in a sense.
1548.7,0.833,"Now, what you can see is"
1549.533,2.037,"if you have zero photons
inside the resonator,"
1551.57,3.24,you're gonna have one resonant frequency.
1554.81,1.91,"And if you have one it's shifts, two,"
1556.72,1.69,and so on and so forth.
1558.41,1.4,"Now, I bring this up,"
1559.81,5.0,"because if you're in this
number resolved state,"
1564.89,2.98,"or if you have a sort
of number resolved setup"
1567.87,5.0,"for your qubit, this will
actually be a useful in getting,"
1573.13,4.96,"making that linear
oscillator actually a qubit."
1578.09,2.56,What I mean to say is that there exists
1580.65,2.56,"this idea of SNAP gates they're called,"
1583.21,3.61,"so selective number dependent
arbitrary phase gates,"
1586.82,2.46,"by using this sort of gate here,"
1589.28,2.94,"you can actually end up
getting coherent control"
1592.22,2.1,of the photons inside this cavity.
1594.32,3.93,"So this on the right is
a transmon qubit coupled"
1598.25,5.0,to some sort of 3D like cavity.
1603.35,2.27,"The cavity in this case,
the frequency is set"
