second,duration,transcript
334.86,6.309,"Quantum entanglement is the word we use for
the characteristic correlations among parts"
341.169,6.191,"of a quantum system, which are different from
the correlations that we normally encounter"
347.36,4.45,"in the classical world, in ordinary experience."
351.81,2.309,You could think of it as like a book.
354.119,4.27,"When you look at the pages one at a time,
you don't see any information—you just see"
358.389,5.31,"random gibberish because the information isn't
encoded in the individual pages, but in the"
363.699,1.411,correlations among them.
365.11,5.85,"And to read the book, you have to collectively
observe many pages at once."
370.96,8.269,"But if you want to describe very highly entangled
states using ordinary bits, it's extremely"
379.229,1.06,expensive.
380.289,3.02,"Imagine that you had a primitive 10-qubit
computer."
383.309,2.89,It could store 2^10 values in parallel.
386.199,5.661,"To describe this entangled configuration with
a classical computer, you’d need 16 kilobytes,"
391.86,2.579,or 16 thousand bits.
394.439,5.391,"Expand to a system with 500 entangled qubits,
and you now require more classical bits than"
399.83,2.54,there are atoms in the known universe.
402.37,3.96,"This is exactly what Feynman meant when he
said that classical computers weren’t scalable"
406.33,3.209,for simulating quantum mechanics.
409.539,4.481,"For a quantum computer to be of any use, you
need to measure information from the qubits"
414.02,1.929,to get an output.
415.949,5.171,"The problem is, when a quantum system is measured,
it collapses into a classical state."
421.12,1.0,"If you look at a qubit, let's say to ask it
whether it's zero or one, then you collapse"
422.12,1.0,"its state, right?"
423.12,1.0,"You force it to decide whether to be a zero
or one."
424.12,4.449,"Anything carries away information about whether
that qubit is zero or one—so for example,"
428.569,5.671,"if that information gets recorded in some
radiation that's escaping from the quantum"
434.24,6.561,"computer, then the effect on the qubit will
be exactly as if someone had measured it to"
440.801,1.0,see whether it was 0 or 1.
441.801,1.0,"When you look at the system, then the amplitudes
become probabilities."
442.801,2.798,"To extract an answer from the quantum system
that isn’t just a random outcome of probability,"
445.599,3.0,"like the flip of a coin, we have to use interference."
448.599,4.91,"Interference can be seen in classical physics
… when waves in a pool hit each other, and"
453.509,5.43,"one wave is above the surface, and the other
wave is below the surface, and they cancel"
458.939,2.1,each other.
461.039,3.92,"Interference is just what amplitudes do when
you add them up."
464.959,4.97,"… If something can happen one way with an
amplitude of a half and another way with an"
469.929,5.2,"amplitude of minus a half, then the total
amplitude for it to happen would be zero."
475.129,2.65,"This is what you do in the famous double slit
experiment."
477.779,5.651,"You close one of the paths, and then you see
that now the thing that previously never happened,"
483.43,1.699,can happen.
485.129,2.43,This is a quantum algorithm.
487.559,6.031,"Scientists can harness interference by creating
a deterministic sequence of qubit gates."
493.59,2.62,"These qubit gates cause the amplitudes to
add up constructively."
496.21,1.0,"This means that they’re mathematically guaranteed
to boost the probability of seeing one of"
497.21,1.0,the right answers.
498.21,1.0,This is a quantum algorithm.
499.21,1.0,"Scientists can harness interference by creating
a deterministic sequence of qubit gates."
500.21,1.0,"These qubit gates cause the amplitudes to
add up constructively."
501.21,2.169,"This means that they’re mathematically guaranteed
to boost the probability of seeing one of"
503.379,1.21,the right answers.
504.589,7.0,"You might ask, how could you possibly concentrate
all this on the right answer when you yourself"
511.589,3.851,"don't know in advance which answer is the
right one?"
515.44,7.709,"This is exactly why designing quantum algorithms
is so difficult and why we have a whole field"
523.149,3.18,that's been studying it for decades.
526.329,6.481,"Since 1994, there have been a few major breakthroughs
in quantum algorithms, with theoretical applications"
532.81,4.25,"in fields such as cybersecurity and search
optimization."
537.06,4.949,"But according to most experts in the field,
quantum computers are most likely to be useful"
542.009,4.89,"for what they were born to do—when a curious
physicist wondered about the deep structure"
546.899,1.101,of our world.
548.0,4.879,"I find quantum computing exciting as a way
to explore physics."
552.879,4.701,"Now, whether that's going to make anybody
any money—whether there'll be practical"
557.58,4.1,"applications in the near-term—that's still
very much an open question."
561.68,2.35,"But at least for physicists, it's an exciting
time."
564.03,5.74,"The truth is... that the most important application,
I believe, of quantum computers is something"
569.77,1.249,that we don't know yet.
571.019,5.301,"I'm sure that once we have a quantum computer
to play with, we'll find amazing applications"
576.32,18.46,that we can't yet foresee.
