second,duration,transcript
124.2,5.339,the next phase as it avoids overlapping
126.6,3.96,a basis as these phases are dependent on
129.539,3.001,each other
130.56,4.02,this method is simple and easy to
132.54,4.199,understand where prerequisites are
134.58,4.32,pre-known documented earlier and
136.739,4.561,Technology remains static where there is
138.9,4.919,no need for ambiguous requirements due
141.3,4.5,to the delay in software delivery in
143.819,4.021,contrast the final version is available
145.8,4.38,only after completing the entire
147.84,4.14,software lifecycle process with any
150.18,3.9,deviations if available
151.98,4.44,changes in the waterfall model contain
154.08,4.379,high risk as changes include a new
156.42,4.5,revised version of the entire software
158.459,3.78,running the entire series of steps again
160.92,4.44,and again
162.239,4.981,for example a tap and pay machine where
165.36,3.3,the machine first validates whether the
167.22,3.659,customer's account is funded with
168.66,3.96,sufficient funds or not and then
170.879,4.08,initiates the transaction for money
172.62,4.44,transfer unless the validation is
174.959,3.36,processed the transaction cannot be
177.06,4.259,initiated
178.319,4.861,Alex was curious and asked Uncle John is
181.319,3.301,there any way to overcome the drawbacks
183.18,5.1,of the waterfall model
184.62,5.64,John replies yes agile methodology was
188.28,4.08,introduced to overcome the problems
190.26,4.08,faced in the waterfall model where agile
192.36,4.019,based products are developed by breaking
194.34,5.039,the entire product process into
196.379,5.341,microservices or phases which is faster
199.379,5.101,to execute and deploy changes on the go
201.72,4.86,there is no need to worry about other or
204.48,4.2,previous tasks while working on one
206.58,3.18,particular phase avoiding product
208.68,3.36,failure
209.76,4.979,agile based products don't require any
212.04,5.58,particular time frame downtime to deploy
214.739,4.741,changes unlike the waterfall model where
217.62,4.32,the whole product is treated as one
219.48,4.14,single unit and each process is
221.94,3.96,dependent on the preceding processes
223.62,4.44,where deploying changes leads to
225.9,4.68,downtime how agile products are
228.06,5.459,developed agile based products are
230.58,4.5,developed using the agile life cycle at
233.519,3.3,first the developed product is
235.08,3.719,implemented in an actual working
236.819,3.961,environment for reviews from clients and
238.799,3.481,stakeholders to check its deliverables
240.78,4.08,and functionality
242.28,4.26,after client reviews the official
244.86,3.78,product is launched in a real-time
246.54,4.44,working environment where agile
248.64,4.62,methodology focuses on satisfying the
250.98,4.38,consumer needs by efficiently utilizing
253.26,5.159,the resources and avoiding additional
255.36,5.7,risks or deviations in the product for
258.419,4.381,example providing a trial beta version
261.06,3.84,of the software for the end user to
262.8,4.26,experience the software towards its
264.9,3.66,deliverables and results will be helpful
267.06,4.62,in refining and reviewing the product
268.56,4.02,like Adobe Photoshop Adobe Illustrator
271.68,3.239,Etc
272.58,3.48,after understanding all about agile
274.919,3.961,methodology
276.06,4.5,Alex asks Uncle John for companies
278.88,2.819,implementing agile in their workspace
280.56,3.18,nowadays
281.699,3.901,John replies yes
283.74,4.26,companies are moving towards agile
285.6,5.159,methodology due to its flexibility and
288.0,4.32,advantages over traditional systems by
290.759,4.261,adopting agile for their Sony
292.32,4.02,interactive environment Sony noticed a
295.02,4.02,major difference where there was a
296.34,5.04,reduced planning Time by 28 with their
299.04,4.379,framework and downtime was reduced to
301.38,4.98,the maximum which made the company save
303.419,4.981,30 million dollars a year so here's a
306.36,5.1,question for you what makes agile
308.4,6.48,different from waterfall Model A it is
311.46,5.28,dependent on microservices B Agile
314.88,4.44,consumes more time
316.74,6.239,C the process is broken down into
319.32,5.7,several phases d none of the above
322.979,3.601,please give it a thought and post your
325.02,3.66,answers in the comments section below
326.58,3.959,three lucky winners will receive Amazon
328.68,4.079,gift vouchers
330.539,4.081,agile methodology aims to meet the
332.759,4.021,consumer's requirements to the maximum
334.62,4.5,in deploying changes in a rapidly
336.78,4.62,developing environment where agile
339.12,4.5,Manifesto principles brings an
341.4,4.2,Innovative set of rules and protocols to
343.62,3.66,help developers overcome the challenges
345.6,5.099,faced in the traditional practices
347.28,5.699,waterfall model making agile flexible
350.699,4.921,and efficient we hope you enjoyed this
352.979,5.16,video if you did a thumbs up would be
355.62,4.139,really appreciated here's a reminder to
358.139,3.301,subscribe to our Channel and click on
359.759,3.901,the Bell icon for more on the latest
361.44,4.68,Technologies and Trends thank you for
363.66,4.09,watching and stay tuned for more from
366.12,4.8,Simply learn
367.75,3.17,[Music]
