second,duration,transcript
251.48,5.86,researchers focused on machine learning and AI but the industry is hiring data scientists as analysts
257.35,1.93,So there's a misalignment there
259.28,6.739,"The reason for the misalignment is that yes, most of these data scientists can probably work on more technical problems"
266.15,7.339,but big companies like Google Facebook Netflix have so many low-hanging fruits to improve their products that they don't require any
273.68,1.92,advanced machine learning or
275.6,3.259,statistical knowledge to find these impacts in their analysis
279.38,4.039,Being a good data scientist isn't about how advanced your models are
283.52,6.289,It's about how much impact you can have with your work. You're not a data cruncher. You're a problem solver
290.08,8.78,You're strategists. Companies will give you the most ambiguous and hard problems. And we expect you to guide the company to the right direction
298.88,5.4,"Ok, now I want to conclude with real-life examples of data science jobs in Silicon Valley"
304.7,3.32,But first I have to print some charts. So let's go do that
315.92,7.16,(conversation not directly related to the topic)
334.1,2.0,(conversation not directly related to the topic)
361.23,6.98,"So this is a very useful chart that tells you the needs of data science. Now, it's pretty obvious"
368.21,2.099,but sometimes we kind of forget about it now
370.41,6.589,At the bottom of the pyramid we have collect you obviously have to collect some sort of data to be able to use that data
377.4,6.5,So collect storing transforming all of these data engineering effort is pretty important and it's actu-
383.9,6.63,It's actually quite captured pretty well in media because of big data we talked about how difficult it is to manage all this data
390.62,5.46,We talked about parallel computing which means like Hadoop and Spark
396.08,7.6,Stuff like that. We know about this. Now the thing that's less known is the stuff in between which is right here
403.82,2.0,everything that's here and
405.96,4.94,Surprisingly this is actually one of the most important things for companies because you're trying to tell the company
411.09,5.509,what to do with your product. So what do I mean by that? So I'm an analytics that tells you
417.12,6.53,using the data what kind of insights can tell me what are happening to my users and then metrics this is important because
424.14,1.71,what's going on with my product?
425.85,6.51,"You know, these metrics will tell you if you're successful or not. And then also, you know a be testing of course"
432.62,4.54,"Experimentation that allows you to know, which product versions are the best"
437.34,4.639,So these things are actually really important but they're not so covered in media. What's covered in media
441.98,4.8,"is this part. AI, deep learning. We've heard it on and on about it, you know"
446.78,3.029,"But when you think about it for a company, for the industry,"
449.82,6.71,It's actually not the highest priority or at least it's not the thing that yields the most result for the lowest amount of effort
456.78,7.339,That's why AI deep learning is on top of the hierarchy of needs and these things may be testing analytics
464.12,2.13,they're actually way more important for industry
466.32,5.96,so that's why we're hiring a lot of data scientists that does that. So what do data scientists actually do?
472.28,2.88,Well that depends on the company because of them as of the size
475.16,3.18,So for a start-up you kind of lack resources
478.46,3.7,So you can only kind of have one DS. So that one data scientist
482.18,3.22,he has to do everything. So you might be seeing all all this
485.64,5.48,being data scientists. Maybe you won't be doing AI or deep learning because that's not a priority right now
491.22,4.14,But you might be doing all of these. You have to set up the whole data infrastructure
495.37,5.57,You might even have to write some software code to add logging and then you have to do the analytics
501.039,5.09,"yourself, then you have to build the metrics yourself, and you have to do A/B testing yourself. That's why"
506.65,3.5,for startups if they need a data scientist this whole thing is
510.88,6.349,"data science, so that means you have to do everything. But let's look at medium-sized companies. Now, finally"
517.229,5.07,they have a lot more resources. They can separate the data engineers and the data scientists
522.3,4.14,"So usually in collection, this is probably software engineering. And"
527.23,7.64,"then here, you're gonna have data engineers doing this. And then depending if you're medium-sized company does a lot of"
535.33,4.369,"recommendation models or stuff that requires AI, then DS will do all these"
540.459,2.78,"Right. So as a data scientist, you have to be a lot more technical"
543.339,7.22,That's why they only hire people with PhDs or masters because they want you to be able to do the more complicated things
551.02,2.329,So let's talk about large company now
553.959,1.431,Because you're getting a lot bigger
555.39,3.149,you probably have a lot more money and then you can spend it more on employees
558.64,3.979,So you can have a lot of different employees working on different things. That way
562.63,5.179,the employee does not need to think about this stuff that they don't want to do and they could focus on the things that they're
567.81,4.019,"best at. For example, me and my untitled large company"
571.829,5.67,I would be in analytics so I could just focus my work on analytics and metrics and stuff like that
577.5,3.479,So I don't need to worry about data engineering or AI deep learning stuff
581.89,2.449,So here's how it looks for a large company
585.1,4.22,Instrumental logging sensors. This is all handled by software engineers
589.779,3.619,"Right? And then here, cleaning and building data pipelines"
593.399,6.78,"This is for data engineers. Now here, between these two things, we have Data"
600.82,3.56,Science Analytics. That's what it's called
604.5,3.7,"But then once we go to the AI and deep learning, this is where we have"
608.36,2.26,research scientists
612.18,3.24,or we call it data science core
616.3,5.8,and they are backed by and now engineers which are machine learning engineers. Yeah
623.08,7.94,"Anyways, so in summary, as you can see, data science can be all of this and it depends what company you are in And"
631.06,7.34,"the definition will vary. So please let me know what you would like to learn more about AI deep learning, or A/B testing,"
638.77,2.209,"experimentation,... Depending on what you want to learn about"
641.71,5.959,leave a comment down below so I could talk about it or I could find someone who knows about this and I can share the
647.67,1.75,insights with you
649.42,2.66,"So yeah, if you like this video, don't forget to like and subscribe"
652.75,4.429,"So, yeah. Hope you have a wonderful day. Hope this was helpful. But yeah, thanks for watching"
657.179,2.0,Peace.
